,LID,TYPE40,PD40,CL40,TYPE41,PD41,CL41,TYPE42,PD42,CL42,TYPE43,PD43,CL43,TYPE80,obscode,Dia,Ano,Start,LULC,habitat,MQCOMP1,SHDI,ELEV_MEAN,ELEV_RANGE
761,31B5602,0.874763314,0.11579304,0.9359,0.565921157,1.093885579,0.8227,0.080876574,3.261930932,0.6499,0.23,4.176747186,0.684,0.01,17,184,2007,904,0,5,-1.156402683,1.4379,1640.95,572.4656982
762,31B5603,0.881352328,0.07267032,0.9348,0.594604857,1.39282636,0.8223,0.074932137,3.00456402,0.6494,0.21,4.059119688,0.6748,0.00,17,184,2007,939,0,1,-1.201695073,1.5788,1593.53,541.6489258
763,31B5607,0.885398843,0.144921274,0.9381,0.597720315,1.134127491,0.8261,0.069560657,3.10382671,0.6499,0.22,3.720671105,0.6922,0.01,17,184,2007,917,0,1,-1.173525189,1.5354,1651.45,564.5926514
764,31B5608,0.841191568,0.173673306,0.9262,0.536718215,1.730352701,0.8156,0.094179938,2.466263028,0.7014,0.21,4.435241064,0.6661,0.01,17,184,2007,845,0,1,-0.85899509,1.3797,1644.88,572.2606201
765,31B5611,0.893617206,0.072663814,0.9386,0.613852658,1.253418633,0.8138,0.060697716,3.083775086,0.6076,0.22,4.078561985,0.668,0.00,17,184,2007,948,0,5,-1.231406881,1.5854,1601.07,535.5302734
766,31B5612,0.866383806,0.072661211,0.9337,0.553369801,1.551863432,0.8242,0.096274815,2.825042182,0.6848,0.22,4.277366184,0.6658,0.01,17,184,2007,854,0,2,-1.142289897,1.3963,1636.46,579.1097412
767,31B5613,0.898415728,0.130413936,0.9376,0.587084786,1.392405765,0.8211,0.07665101,3.660173439,0.6276,0.23,3.401651511,0.6867,0.01,17,184,2007,926,0,5,-1.169855772,1.5533,1684.86,555.4924316
768,31B5615,0.894781027,0.116262102,0.937,0.605329911,1.39270166,0.8169,0.067752259,3.143449439,0.6385,0.22,3.680647225,0.6748,0.00,17,184,2007,1011,0,5,-1.220616653,1.6099,1593.47,513.2897949
769,31B6101,0.792293201,0.217313951,0.9026,0.609072041,1.372819382,0.805,0.061360199,1.790661832,0.7126,0.12,5.013853129,0.6157,0.10,7,169,2008,838,0,1,-0.760503821,1.4378,1722.86,646.8894043
770,31B6102,0.701282436,0.477945248,0.8997,0.522304745,1.810068709,0.8121,0.041073912,2.128399971,0.6288,0.14,4.336350733,0.6601,0.07,7,169,2008,910,0,1,3.060523646,1.6804,1477.52,736.9360352
771,31B6104,0.663288173,0.627392263,0.8909,0.518168706,1.910478263,0.8164,0.032193066,1.93041794,0.6036,0.11,4.517558762,0.6371,0.07,7,169,2008,921,0,5,3.841782087,1.8192,1456.23,734.9058838
772,31B6109,0.742302633,0.392280718,0.8995,0.594175138,1.412441186,0.8029,0.053714793,1.651114921,0.7255,0.09,5.351262434,0.5583,0.13,7,169,2008,857,0,5,0.298573965,1.541,1737.13,613.4107666
773,31B6111,0.839150406,0.247023166,0.9234,0.59908109,1.651262741,0.8127,0.070688668,2.208346105,0.6945,0.17,4.317139823,0.657,0.05,7,169,2008,939,0,5,-0.976620633,1.5295,1607.07,773.2341309
774,31B6201,0.836786955,0.130932851,0.935,0.598132128,1.432544297,0.8212,0.064815851,1.930037684,0.6925,0.17,3.800396741,0.6604,0.02,17,186,2007,605,0,5,-1.098938391,1.5264,1668.63,843.9594727
775,31B6203,0.856536094,0.101742092,0.9458,0.61575058,1.293320774,0.8204,0.042273542,1.711222235,0.6451,0.20,3.541808138,0.683,0.00,17,186,2007,621,0,5,-1.155904983,1.5187,1749.72,881.6314697
776,31B6205,0.850896041,0.101705,0.9482,0.640817484,1.233141099,0.8269,0.026159104,1.43206788,0.5917,0.18,3.421079512,0.6871,0.00,17,186,2007,629,0,5,-1.179183538,1.5089,1726.08,881.399292
777,31B6207,0.839222025,0.116220998,0.9257,0.594837621,1.432580771,0.8045,0.065370903,2.109148434,0.6891,0.18,3.899874398,0.6615,0.04,17,186,2007,557,0,5,-1.06045988,1.5418,1613.96,834.7364502
778,31B6211,0.8471181,0.159409151,0.9417,0.603199224,1.571922874,0.8213,0.05842379,1.890228606,0.6934,0.19,3.900014076,0.6697,0.01,17,186,2007,613,0,5,-1.137522237,1.4409,1737.66,869.3299561
779,31B6214,0.845112748,0.101732982,0.9238,0.599618238,1.551974587,0.8084,0.071172101,2.307962539,0.6927,0.17,4.416960573,0.6522,0.03,17,186,2007,544,0,15,-1.060442028,1.5948,1613.55,816.5721436
780,31B6301,0.781102619,0.333080779,0.9112,0.455555162,2.387036215,0.7791,0.068575886,3.540904898,0.6066,0.26,4.575248826,0.6631,0.02,17,183,2007,605,0,1,0.993156471,1.7407,1431.36,676.0856934
781,31B6302,0.802266248,0.334251704,0.903,0.450595496,3.103326568,0.7672,0.069900851,4.177569778,0.5746,0.28,4.217413503,0.6661,0.01,17,183,2007,544,0,5,0.038856121,1.6459,1487.59,794.1939697
782,31B6303,0.789267268,0.421399996,0.9007,0.432153417,2.825135275,0.7532,0.070814002,4.018738914,0.5888,0.29,4.337127175,0.6576,0.01,17,183,2007,614,0,1,0.08377126,1.6398,1484.79,665.0797119
783,31B6304,0.770986333,0.318661627,0.8908,0.3845263,3.501690227,0.7246,0.069793421,4.954054335,0.5406,0.32,3.839955886,0.6569,0.00,17,183,2007,633,0,5,-0.614572968,1.7219,1675.48,667.5769043
784,31B6306,0.824325123,0.27622637,0.906,0.459207768,3.242702113,0.7727,0.070599143,4.555677548,0.5389,0.29,4.15779841,0.66,0.01,17,183,2007,553,0,5,-0.610223497,1.6215,1580.18,792.2387695
785,31B6307,0.777557443,0.421662034,0.8977,0.417113275,2.884507804,0.746,0.073983175,3.97872014,0.6085,0.29,4.316924212,0.6546,0.01,17,183,2007,624,0,1,-0.48123146,1.7262,1526.24,632.7453613
786,31B6309,0.815605421,0.305224275,0.9083,0.514695149,2.646302154,0.7943,0.065603668,3.68101501,0.5824,0.23,4.49674034,0.6704,0.01,17,183,2007,515,0,1,-0.129298432,1.5228,1561.32,793.3309326
787,31B6315,0.783448165,0.275190747,0.9106,0.508786522,2.168344225,0.8048,0.059336942,3.083468763,0.606,0.22,4.237271309,0.6822,0.02,17,183,2007,530,0,1,1.289846904,1.6299,1456.14,784.0723877
788,31B6402,0.832060053,0.202831265,0.9149,0.568857566,2.327882763,0.781,0.03511157,3.004285951,0.4836,0.23,3.700677563,0.6461,0.00,17,183,2007,801,0,5,-1.191303598,1.481,1920.71,516.7755127
789,31B6403,0.828425352,0.189037599,0.9215,0.589663096,1.830192595,0.7969,0.029202943,2.387274826,0.4834,0.21,3.521243229,0.6594,0.00,17,183,2007,810,0,7,-1.177753541,1.3605,1934.54,536.451416
790,31B6405,0.807995826,0.20202017,0.8954,0.41070331,3.461015163,0.7273,0.067770164,4.972656925,0.5209,0.33,3.202332355,0.6494,0.00,17,183,2007,728,0,7,-1.205492828,1.7284,1804.58,611.7224121
791,31B6406,0.801353096,0.246961259,0.8978,0.449933014,3.122753386,0.7486,0.057940357,4.395731078,0.5191,0.29,3.480770356,0.6475,0.00,17,183,2007,738,0,5,-1.226028359,1.6706,1845.87,589.3248291
792,31B6407,0.80808535,0.202853059,0.9049,0.468554142,2.825590616,0.7608,0.058370075,4.039377206,0.5349,0.28,3.521928911,0.6526,0.00,17,183,2007,750,0,5,-1.130408156,1.556,1837.94,591.7003174
793,31B6410,0.805847234,0.144905705,0.8972,0.468625762,3.103493264,0.7533,0.055755955,4.317062525,0.5073,0.28,3.481580562,0.6441,0.00,17,183,2007,716,0,5,-1.234333976,1.6648,1866.86,544.5710449
794,31B6501,0.76266054,0.203609162,0.8968,0.408894911,3.024425666,0.7493,0.079694848,4.178553908,0.6157,0.27,4.218298211,0.6513,0.01,17,183,2007,833,0,2,-0.623190643,1.8462,1521.37,584.5240479
795,31B6502,0.735749429,0.362104496,0.8828,0.390739311,3.163481214,0.7361,0.066606344,4.496579296,0.5496,0.28,3.999166113,0.6476,0.01,17,183,2007,908,0,5,-0.575740248,1.8502,1651.79,609.3244629
796,31B6503,0.759401843,0.291689346,0.895,0.448805003,2.944544784,0.755,0.063311836,3.680713133,0.5811,0.25,4.655711779,0.6339,0.01,17,183,2007,939,0,5,-0.696808606,1.8264,1564.36,617.149292
797,31B6505,0.752042916,0.232661144,0.8888,0.392762569,3.143562016,0.7433,0.074430799,4.436895607,0.5819,0.29,3.919613616,0.6524,0.01,17,183,2007,823,0,2,-0.603001567,1.8722,1581.74,601.338623
798,31B6507,0.792257391,0.20348285,0.914,0.524131048,2.029446713,0.7951,0.075254425,2.566728571,0.6502,0.19,5.073744921,0.6221,0.01,17,183,2007,802,0,5,-0.735085349,1.7497,1556.73,580.8259277
799,31B6510,0.736125432,0.348797378,0.8861,0.401106266,3.143789449,0.7439,0.064976995,4.516682583,0.5392,0.27,4.238105985,0.6431,0.01,17,183,2007,917,0,1,-0.606405388,1.7548,1648.65,611.4855957
800,31B6602,0.808318114,0.159409151,0.8983,0.474982012,3.064269315,0.7464,0.04803893,4.158605448,0.4679,0.29,3.283136541,0.637,0.00,17,183,2007,835,0,7,-1.219578034,1.604,1828.84,570.4169922
801,31B6605,0.819705651,0.218739591,0.9016,0.485653351,3.043708048,0.7488,0.046176817,4.316924212,0.4607,0.29,3.720116191,0.6344,0.00,17,183,2007,846,0,5,-1.159603147,1.4983,1769.16,567.9111328
802,31B6609,0.792221581,0.202849426,0.8948,0.445241922,3.084131387,0.7408,0.055236712,4.437187035,0.4973,0.29,3.263274469,0.6443,0.00,17,183,2007,704,0,5,-1.094877524,1.6736,1827.04,570.4169922
803,31B6610,0.75365436,0.362098012,0.8894,0.41833081,3.203273287,0.7373,0.053983367,4.397069176,0.5103,0.28,3.979234208,0.6455,0.00,17,183,2007,858,0,5,-0.736575852,1.6256,1749.95,545.4903564
804,31B6612,0.7991866,0.274968758,0.9059,0.487748228,2.644931505,0.7582,0.050277047,3.778491806,0.5141,0.26,4.056905649,0.6344,0.00,17,183,2007,1001,0,1,-0.972427039,1.4727,1676.33,599.5185547
805,31B6613,0.796250191,0.247185575,0.913,0.486870886,2.58644594,0.767,0.054448895,3.620972872,0.5539,0.25,4.317388007,0.6389,0.01,17,183,2007,950,0,1,-0.921168755,1.4664,1641.77,618.2404785
806,31B7101,0.761443005,0.159409151,0.9688,0.607263643,0.835744761,0.8917,0.015827959,0.537301101,0.6906,0.14,2.168810193,0.747,0.00,17,185,2007,524,0,5,-1.211038991,1.3956,1490.92,703.539917
807,31B7103,0.778578024,0.160526428,0.963,0.649823664,0.676577732,0.8726,0.002739454,0.198985884,0.597,0.13,2.706182303,0.7344,0.00,17,186,2007,515,0,5,-1.165573553,1.3398,1679.22,822.7531738
808,31B7105,0.771863675,0.14583945,0.9602,0.640889104,0.696274058,0.8709,0.00381375,0.318300387,0.5568,0.13,2.606333591,0.7269,0.00,17,186,2007,524,0,5,-1.156767683,1.4204,1659.02,822.87146
809,31B7107,0.766241526,0.159913129,0.9557,0.626475634,0.775988711,0.8588,0.008307888,0.477561084,0.5651,0.13,2.745687931,0.7035,0.00,17,186,2007,523,0,5,-1.150032257,1.4389,1683.24,952.5441895
810,31B7108,0.761550434,0.159980405,0.966,0.621104155,0.756048874,0.8812,0.00784236,0.318288988,0.6393,0.13,2.24808477,0.7395,0.00,17,185,2007,534,0,5,-1.167371266,1.4792,1555.4,823.0490723
811,31B7111,0.781908341,0.188342352,0.9519,0.64697678,0.795778467,0.8526,0.005908627,0.437671751,0.513,0.13,3.103548833,0.6967,0.00,17,186,2007,531,0,5,-1.15448992,1.4561,1782.32,952.5441895
812,31B7112,0.77823783,0.115815845,0.9723,0.597720315,0.676318414,0.8723,0.012336498,0.517199742,0.651,0.17,2.287747287,0.7497,0.00,17,185,2007,544,0,5,-1.242455578,1.3839,1639.65,744.0900879
813,31B7201,0.848120776,0.101355197,0.9774,0.639653663,0.875421875,0.848,0.018800178,0.954994033,0.6125,0.19,3.282960168,0.7048,0.00,2,155,2005,512,0,5,-1.246044419,1.1134,1905.19,780.5477295
814,31B7203,0.821979577,0.072361015,0.9757,0.626994877,0.755898222,0.8579,0.013321269,0.755898222,0.6206,0.18,2.844413233,0.7284,0.00,2,155,2005,637,0,5,-1.244814206,1.1926,1820.13,766.6931152
815,31B7204,0.95358082,0.043722199,0.9669,0.68720916,0.87534415,0.8041,0.035398049,1.352816286,0.6666,0.23,4.794267753,0.6808,0.00,2,155,2005,539,0,5,-1.247080133,1.1727,1998.05,596.1832275
816,31B7206,0.839150406,0.115815845,0.9772,0.621659208,0.855423007,0.8503,0.020035618,0.994683874,0.613,0.20,3.143170293,0.7105,0.00,2,155,2005,525,0,5,-1.237406264,1.163,1924.54,703.5534668
817,31B7208,0.891325375,0.130921129,0.9778,0.664989141,0.895227876,0.8402,0.018907607,0.974835124,0.6108,0.21,3.541300788,0.7021,0.00,2,155,2005,619,0,5,-1.24177123,1.1334,1933.4,670.1507568
818,31B7214,0.763197688,0.130923473,0.9736,0.581838641,0.736155167,0.8702,0.019247801,0.9947869,0.6137,0.16,2.546577299,0.7266,0.00,2,155,2005,602,0,5,-1.247204844,1.2236,1799.9,781.3619385
819,31B7301,0.819419172,0.173854995,0.9384,0.656341059,1.173681365,0.822,0.013482413,1.312944725,0.4741,0.15,3.839543372,0.6656,0.00,2,157,2005,530,0,5,-1.222568934,1.0632,1981.72,762.3395996
820,31B7302,0.811952815,0.130406932,0.9657,0.670306906,0.656390096,0.8605,0.00381375,0.417737725,0.496,0.14,3.341773702,0.7186,0.00,2,157,2005,624,0,5,-1.245231228,1.2724,1699.8,824.9001465
821,31B7303,0.79138005,0.203627395,0.9515,0.662016922,0.716361946,0.8505,0.005819103,0.477617508,0.5362,0.12,3.323255677,0.6933,0.00,2,157,2005,555,0,5,-1.181651198,1.1848,1870.68,822.060791
822,31B7306,0.787029151,0.175042464,0.9563,0.653565795,0.736181531,0.8568,0.004315088,0.497346957,0.5184,0.13,3.123755595,0.7156,0.00,2,157,2005,613,0,5,-1.173988458,1.2502,1807.91,824.449707
823,31B7307,0.848944403,0.160506307,0.9369,0.67043224,1.253441077,0.8153,0.017851216,1.909999327,0.4646,0.16,3.819998653,0.6518,0.00,2,157,2005,516,0,5,-1.303251723,1.1644,1992.55,521.3774414
824,31B7308,0.831630335,0.144905705,0.9377,0.645150477,1.193710389,0.8185,0.017170829,1.551810693,0.4823,0.17,3.5412853,0.6709,0.00,2,157,2005,543,0,5,-1.201402556,1.1796,1963.52,797.6279297
825,31B7309,0.826097711,0.115842808,0.959,0.697952119,0.51732015,0.8545,0.007251497,0.915337586,0.4455,0.12,3.720937629,0.6882,0.00,2,157,2005,635,0,5,-1.323690819,1.2051,1740.94,824.4707031
826,31B7401,0.811487287,0.07239268,0.9449,0.67566048,0.895362917,0.8322,0.021378488,1.551894053,0.5898,0.11,4.755109983,0.5949,0.00,2,156,2005,935,0,5,-1.255600219,1.4929,1632.86,748.1326904
827,31B7402,0.824611602,0.10174938,0.9592,0.707262683,0.596989727,0.8605,0.012050019,0.994982878,0.5795,0.11,4.099303732,0.6483,0.00,2,156,2005,956,0,5,-1.297675207,1.3174,1606.81,761.7316895
828,31B7403,0.835855898,0.072401755,0.9511,0.687907453,0.776044298,0.8304,0.027394545,1.571951024,0.624,0.12,4.795430931,0.5893,0.00,2,156,2005,828,0,5,-1.256238056,1.4631,1603.22,766.8953857
829,31B7404,0.840206797,0.11627043,0.9386,0.674407135,1.034601035,0.8055,0.035863577,1.910101936,0.6314,0.13,5.073712286,0.5728,0.00,2,156,2005,741,0,5,-1.212293894,1.3629,1743.6,768.4501953
830,31B7406,0.807834681,0.087193454,0.9488,0.685275428,0.576917159,0.843,0.015631005,1.273307354,0.5611,0.11,4.535988655,0.6129,0.00,2,156,2005,945,0,7,-1.276267848,1.3945,1605.37,759.7227783
831,31B7407,0.847762678,0.145287468,0.9501,0.693475886,0.935015824,0.8216,0.030062379,1.691048762,0.6274,0.12,4.913893796,0.5792,0.00,2,156,2005,819,0,7,-1.240765708,1.4779,1614.77,769.9449463
832,31B7408,0.846187044,0.102127966,0.9432,0.687155446,1.074530258,0.8118,0.033321077,1.850522722,0.6247,0.13,4.934684384,0.5723,0.00,2,156,2005,757,0,5,-1.223063199,1.3455,1697.8,769.125
833,31B7411,0.847888012,0.11626002,0.9347,0.682535973,1.293135511,0.7981,0.03758245,1.92986489,0.6342,0.13,5.610446211,0.5605,0.00,2,156,2005,807,0,7,-1.203768694,1.3524,1774.92,775.6289063
834,31B7501,0.837789631,0.072391384,0.9399,0.571650735,1.770706059,0.7701,0.026696252,2.864905028,0.444,0.24,4.018810872,0.6417,0.00,7,171,2008,1035,0,5,-1.105595333,1.3899,1820.35,563.6309814
835,31B7503,0.838487923,0.07267032,0.9421,0.659277468,1.054555668,0.7968,0.016562061,1.751033158,0.504,0.16,4.39739038,0.6214,0.00,7,180,2008,840,0,7,-1.324521306,1.3499,1967.06,504.7102051
836,31B7505,0.854781411,0.04372768,0.9415,0.67700335,0.736168349,0.7998,0.015040142,1.850323905,0.4554,0.16,4.27759596,0.6277,0.00,7,180,2008,849,0,7,-1.330889155,1.334,1964.29,542.0606689
837,31B7507,0.80949984,0.05791933,0.9368,0.639743188,0.93516652,0.7986,0.016723206,1.651469732,0.5119,0.15,4.576395874,0.6227,0.00,7,180,2008,832,0,5,-1.281312889,1.3022,1965.6,605.3165283
838,31B7509,0.824522077,0.131309299,0.9347,0.605813344,1.313092986,0.7825,0.019749139,2.088988186,0.4611,0.20,4.456671033,0.6435,0.01,7,180,2008,822,0,5,-1.13151925,1.3457,1893.73,515.1068115
839,31B7601,0.812883872,0.145456236,0.9381,0.602465122,1.273352954,0.7956,0.029381992,1.711007746,0.5791,0.18,4.735108479,0.6252,0.02,2,157,2005,757,0,5,-1.168814543,1.51,1895.65,801.5495605
840,31B7602,0.80812116,0.159397733,0.936,0.580656916,1.531960849,0.7877,0.032891358,1.989652732,0.5744,0.19,4.854711663,0.6284,0.02,2,157,2005,745,0,5,-1.176634412,1.5798,1759.72,800.9873047
841,31B7603,0.819687746,0.173673306,0.9315,0.606941354,1.511506471,0.7872,0.039569898,2.207603372,0.6089,0.17,5.330277484,0.5987,0.01,2,156,2005,851,0,7,-1.17086227,1.6455,1633.85,763.8361816
842,31B7605,0.783842074,0.159349225,0.9272,0.563289132,1.650878465,0.779,0.025281763,2.068593756,0.5137,0.20,4.256571337,0.6466,0.02,2,157,2005,711,1,15,-1.174569989,1.2777,1943.02,679.5477295
843,31B7606,0.819795175,0.175055003,0.9334,0.621480158,1.452532068,0.7996,0.03758245,1.910170348,0.6194,0.16,4.954532476,0.6074,0.00,2,156,2005,841,0,7,-1.188184354,1.6387,1655.52,766.1477051
844,31B7607,0.786492003,0.131323408,0.9314,0.565956967,1.49227637,0.7871,0.028379316,2.089212643,0.5324,0.19,4.616255726,0.6384,0.02,2,157,2005,658,0,5,-1.187012849,1.2977,1916.71,765.1507568
845,31B7613,0.813761213,0.159997593,0.9377,0.600925298,1.412711869,0.7993,0.034395373,1.96974529,0.5966,0.18,4.417039668,0.6292,0.01,2,157,2005,735,0,5,-1.193675001,1.5903,1675.63,801.7349854
846,31C4201,0.941620326,0.087212193,0.9602,0.551060064,1.392951083,0.8263,0.057206255,2.686341344,0.6245,0.33,2.785902165,0.7294,0.01,19,174,2007,841,0,7,-1.222052882,1.274,1823.12,374.9100342
847,31C4202,0.908621538,0.116276676,0.9563,0.525438108,1.751095874,0.8258,0.048486553,2.40772467,0.6179,0.33,3.004671633,0.7475,0.02,19,174,2007,935,0,5,-1.106749411,1.4912,1679,610.7874756
848,31C4203,0.930787843,0.058385132,0.9563,0.516055924,1.551835645,0.8124,0.063025357,2.586307008,0.6366,0.35,2.904595996,0.7217,0.02,19,174,2007,900,0,5,-1.19187846,1.2115,1767.37,564.0712891
849,31C4204,0.936517421,0.145279665,0.9586,0.570701774,1.432298636,0.8194,0.057385304,2.466807713,0.6375,0.31,3.063556107,0.7191,0.01,19,174,2007,813,1,6,-1.203277188,1.3908,1837.58,376.3013916
850,31C4206,0.931307086,0.11574174,0.9584,0.572617601,1.372311655,0.8191,0.057421114,2.764657988,0.6304,0.30,3.043101733,0.7185,0.01,19,174,2007,1015,0,1,-1.184017141,1.4337,1830.63,406.8580322
851,31C4207,0.928567632,0.115819992,0.9604,0.520245678,1.710907278,0.8174,0.047197398,2.327674362,0.6172,0.36,2.884609658,0.7466,0.02,19,174,2007,911,0,1,-1.183566211,1.4148,1700.32,550.3381348
852,31C4208,0.949999834,0.029066046,0.9602,0.581516352,1.333051176,0.8361,0.049292275,1.890064649,0.6602,0.32,3.064024238,0.7421,0.01,19,174,2007,826,0,5,-1.232505346,1.2282,1802.94,378.0003662
853,31C4209,0.89515703,0.13094223,0.9527,0.537326982,1.611824252,0.8291,0.052210779,2.487259242,0.6194,0.31,3.004725443,0.7446,0.02,19,174,2007,946,0,1,-1.074359653,1.5218,1611.18,775.789917
854,31C4403,0.93418978,0.058125847,0.9481,0.474982012,2.128666247,0.7659,0.028057027,1.631253026,0.603,0.43,3.461574218,0.7416,0.00,19,177,2007,1000,0,1,-1.278858832,1.3204,1718.24,482.456665
855,31C4404,0.947690098,0.101326165,0.9568,0.520639586,1.750470354,0.7888,0.030366763,1.690776305,0.609,0.40,3.640056026,0.7542,0.01,19,177,2007,944,0,5,-1.254445159,1.3629,1762.26,409.416748
856,31C4405,0.946705327,0.029062403,0.9591,0.538472898,1.551752293,0.8042,0.028844844,1.651155999,0.6105,0.38,3.36197994,0.7641,0.00,19,177,2007,929,0,5,-1.251212588,1.3675,1776.52,407.9786377
857,31C4602,0.93931059,0.014420638,0.9531,0.419297676,2.406715211,0.7624,0.054323561,3.261999443,0.5666,0.47,3.719503766,0.7199,0.00,19,180,2007,836,0,5,-1.32414405,1.4203,1504.91,423.46521
858,31C4603,0.939776119,0.014533804,0.9513,0.423935054,2.427402453,0.7745,0.025944245,1.850423308,0.5423,0.49,2.805538585,0.7645,0.00,19,180,2007,940,0,5,-1.300882775,1.4431,1608.24,351.9689941
859,31C4605,0.938379534,0.04343483,0.9512,0.444883823,2.128819188,0.7673,0.032067732,1.889991685,0.5715,0.46,3.600990868,0.7467,0.00,19,180,2007,927,0,5,-1.304027384,1.4189,1583.19,373.6866455
860,31C4607,0.934100255,0.029062403,0.9487,0.443540953,2.48663579,0.7563,0.042148208,2.884507804,0.5432,0.45,3.87918784,0.7148,0.00,19,180,2007,903,0,5,-1.314058412,1.2698,1538,393.5087891
861,31C4608,0.937842386,0.014477758,0.9495,0.41967368,2.486843259,0.7613,0.031906587,2.009333479,0.5773,0.49,3.043916648,0.7486,0.00,19,180,2007,956,0,5,-1.296000021,1.4073,1615.28,405.829834
862,31C4610,0.937609622,0.029067087,0.9502,0.439082625,2.387616818,0.7632,0.039426658,2.40755221,0.5701,0.46,3.561489836,0.7331,0.00,19,180,2007,915,0,5,-1.303228853,1.3393,1561.21,392.3099365
863,31C4611,0.937179904,0.029063964,0.9522,0.442663612,2.407293565,0.7593,0.051834776,3.203080337,0.569,0.44,4.177880551,0.7097,0.00,19,180,2007,848,0,5,-1.325518233,1.3602,1512.63,406.2612305
864,31C5101,0.890430128,0.058170401,0.9379,0.658883559,1.094218561,0.7913,0.026893207,1.890025527,0.5741,0.20,4.456570258,0.6535,0.00,7,172,2008,920,0,5,-1.276681007,1.206,1705.61,499.0286865
865,31C5102,0.898075534,0.057916218,0.9374,0.65089796,1.094257749,0.8042,0.043741747,2.845198281,0.5778,0.20,4.218017663,0.6491,0.00,19,174,2007,522,0,7,-1.259519255,1.4419,1618.06,501.0594482
866,31C5111,0.905828369,0.072397865,0.9451,0.659295373,1.014723357,0.7947,0.01953428,1.591727937,0.5386,0.23,4.258019591,0.6944,0.00,7,172,2008,857,0,5,-1.285974228,1.2071,1725,495.2703857
867,31C5112,0.889570692,0.130451304,0.9384,0.651506728,1.134208732,0.7941,0.0337687,2.328132894,0.5621,0.20,4.278110781,0.6438,0.00,7,172,2008,937,0,7,-1.273293158,1.1915,1681.87,510.7006836
868,31C5203,0.847691058,0.232698646,0.9273,0.562787794,1.890403152,0.7927,0.073929461,3.064572992,0.6285,0.21,5.014662254,0.6112,0.02,17,184,2007,709,0,1,-1.193897458,1.4815,1699.96,541.9798584
869,31C5204,0.872292433,0.173883015,0.9344,0.568606897,1.751003241,0.7645,0.055451572,2.944735125,0.5829,0.25,4.755450588,0.6208,0.02,17,184,2007,736,0,5,-1.224349078,1.3849,1740.78,473.4002686
870,31C5208,0.889767646,0.101349752,0.9431,0.490022154,2.506836786,0.7588,0.087841592,3.93931495,0.5875,0.31,4.277574552,0.6215,0.04,17,184,2007,615,0,5,-1.216012173,1.5808,1870.27,438.1531982
871,31C5210,0.868729352,0.260699764,0.9348,0.55209855,2.068815962,0.7615,0.056418438,3.222556538,0.5658,0.26,4.63494715,0.6207,0.03,17,184,2007,726,0,5,-1.223817636,1.4032,1746.98,462.6331787
872,31C5211,0.878863543,0.217290605,0.9372,0.569394714,1.691048762,0.7726,0.064207083,3.222845034,0.5884,0.25,4.993455981,0.6131,0.02,17,184,2007,649,0,5,-1.225980296,1.4103,1732.89,490.0549316
873,31C5212,0.85107509,0.17315048,0.9273,0.561838833,1.809722368,0.799,0.080142472,2.863809408,0.6392,0.21,4.87245705,0.618,0.01,17,184,2007,750,0,5,-1.18545449,1.444,1681.73,546.4694824
874,31C5213,0.88992879,0.087187209,0.9341,0.638615177,1.37261987,0.8038,0.05068886,2.785104098,0.5933,0.20,4.515860219,0.6377,0.00,17,184,2007,959,0,5,-1.239761078,1.4783,1617.48,513.0321045
875,31C5214,0.862247767,0.203569061,0.9306,0.560245294,1.949659214,0.7779,0.07142277,3.202965638,0.6158,0.23,5.033158232,0.6062,0.01,17,184,2007,659,0,5,-1.204595201,1.4623,1716.85,524.5169678
876,31C5301,0.927368001,0.05816936,0.9472,0.445080777,2.307811689,0.7855,0.03645444,2.069112312,0.5752,0.45,2.526651483,0.7645,0.00,7,172,2008,710,0,7,-1.268200485,1.2475,1764.47,413.416626
877,31C5303,0.929140589,0.029081035,0.9522,0.548302705,1.452130087,0.8103,0.026481393,1.392430694,0.6317,0.35,2.924245378,0.778,0.00,19,177,2007,919,0,5,-1.238318363,1.3519,1790.24,402.6308594
878,31C5304,0.914959884,0.014421413,0.9472,0.524542861,1.770387955,0.7781,0.029417802,2.247698434,0.5096,0.36,3.381502254,0.732,0.00,7,172,2008,721,0,5,-1.254802596,1.2551,1836.81,324.8204346
879,31C5305,0.922641099,0.043437164,0.9486,0.454928489,2.228364932,0.7905,0.036794633,2.089084115,0.5714,0.43,2.745638764,0.7659,0.00,7,172,2008,732,0,7,-1.263417711,1.2564,1793.65,370.7783203
880,31C5306,0.928424392,0.043607658,0.9468,0.482681133,2.009940002,0.7768,0.026929016,1.671626901,0.5928,0.42,3.442689553,0.7537,0.00,7,172,2008,700,0,7,-1.274769819,1.2343,1761.18,445.7701416
881,31C5307,0.916804092,0.029062923,0.945,0.518097086,1.770523584,0.8042,0.028074932,1.79045612,0.5611,0.37,3.023830008,0.7748,0.00,7,172,2008,837,0,5,-1.248934375,1.3624,1788.35,453.7015381
882,31C5308,0.925917702,0.014421155,0.9502,0.485080393,1.949280677,0.7994,0.036937873,2.108423861,0.5654,0.40,2.685270048,0.7648,0.00,7,172,2008,751,0,7,-1.256487984,1.3156,1804.64,394.9091797
883,31C5309,0.919221258,0.014530941,0.9467,0.527640415,1.651126437,0.8094,0.030599527,1.929657579,0.558,0.36,3.322184696,0.7706,0.00,7,172,2008,815,0,7,-1.246970744,1.3681,1793.24,457.1993408
